outlet_id,outlet_type,province,city,wholesaler_region,month,tickets,units,revenue,weekend_revenue,promo_revenue,aov,rev_per_unit,weekend_share,promo_share
O0251,Liquor Store,Limpopo,Polokwane,North Hub,2025-10,58,367,9574.98,1713.7,9574.98,165.0858620689655,26.089863760217984,0.1789768751475199,1.0
O0251,Liquor Store,Limpopo,Polokwane,North Hub,2025-11,55,353,9096.83,3198.64,9096.83,165.39690909090908,25.770056657223797,0.35162138898935125,1.0
O0251,Liquor Store,Limpopo,Polokwane,North Hub,2025-12,72,456,12447.85,4442.35,12447.849999999999,172.88680555555555,27.297916666666666,0.3568768903866933,0.9999999999999999
O0252,Liquor Store,Free State,Bloemfontein,North Hub,2025-01,53,348,9072.14,1168.76,9072.14,171.17245283018866,26.06936781609195,0.12882958155407656,1.0
O0252,Liquor Store,Free State,Bloemfontein,North Hub,2025-02,57,391,11265.68,2032.92,11265.68,197.64350877192982,28.812480818414322,0.18045248933042657,1.0
O0252,Liquor Store,Free State,Bloemfontein,North Hub,2025-03,47,302,9124.199999999999,2180.59,9124.199999999999,194.131914893617,30.21258278145695,0.238989719646654,1.0
O0252,Liquor Store,Free State,Bloemfontein,North Hub,2025-04,63,400,9693.14,2788.8,9693.14,153.85936507936506,24.23285,0.2877086269258466,1.0
O0252,Liquor Store,Free State,Bloemfontein,North Hub,2025-05,60,432,13548.460000000001,3191.8099999999995,13548.460000000001,225.80766666666668,31.36217592592593,0.2355847085203779,1.0
O0252,Liquor Store,Free State,Bloemfontein,North Hub,2025-06,31,216,6243.13,1696.65,6243.129999999999,201.39129032258066,28.90337962962963,0.2717627215835647,0.9999999999999999
O0252,Liquor Store,Free State,Bloemfontein,North Hub,2025-07,54,350,10237.449999999999,3215.49,10237.45,189.58240740740737,29.249857142857138,0.31409091131092215,1.0000000000000002
O0252,Liquor Store,Free State,Bloemfontein,North Hub,2025-08,61,426,11159.22,4160.09,11159.22,182.93803278688523,26.195352112676055,0.3727939766399444,1.0
O0252,Liquor Store,Free State,Bloemfontein,North Hub,2025-09,44,281,8225.8,4055.7500000000005,8225.8,186.95,29.273309608540924,0.49305234749203736,1.0
O0252,Liquor Store,Free State,Bloemfontein,North Hub,2025-10,63,384,10270.79,3325.79,10270.789999999999,163.02841269841272,26.746848958333334,0.3238105345353181,0.9999999999999998
O0252,Liquor Store,Free State,Bloemfontein,North Hub,2025-11,102,667,17859.77,4638.820000000001,17859.77,175.0957843137255,26.77626686656672,0.2597357076826858,1.0
O0252,Liquor Store,Free State,Bloemfontein,North Hub,2025-12,73,437,11914.13,4055.93,11914.130000000001,163.2072602739726,27.26345537757437,0.3404302286444751,1.0000000000000002
O0253,Tavern,Eastern Cape,Gqeberha,South Hub,2025-01,55,485,14810.9,9321.97,14810.9,269.28909090909093,30.537938144329896,0.629399293763377,1.0
O0253,Tavern,Eastern Cape,Gqeberha,South Hub,2025-02,89,808,23331.78,11209.02,23331.780000000002,262.15483146067413,28.875965346534652,0.4804185535779954,1.0000000000000002
O0253,Tavern,Eastern Cape,Gqeberha,South Hub,2025-03,69,655,19323.62,9778.470000000001,19323.62,280.0524637681159,29.50170992366412,0.506037171089061,1.0
O0253,Tavern,Eastern Cape,Gqeberha,South Hub,2025-04,67,620,17040.4,8636.289999999999,17040.399999999998,254.33432835820898,27.48451612903226,0.5068126335062556,0.9999999999999998
O0253,Tavern,Eastern Cape,Gqeberha,South Hub,2025-05,68,587,15568.03,3439.26,15568.029999999997,228.94161764705882,26.521345826235095,0.22091812515777526,0.9999999999999998
O0253,Tavern,Eastern Cape,Gqeberha,South Hub,2025-06,101,906,22623.24,13619.129999999997,22623.24,223.99247524752477,24.97046357615894,0.601997326642868,1.0
O0253,Tavern,Eastern Cape,Gqeberha,South Hub,2025-07,94,882,23062.68,6894.1100000000015,23062.680000000004,245.34765957446808,26.148163265306124,0.2989292658095244,1.0000000000000002
O0253,Tavern,Eastern Cape,Gqeberha,South Hub,2025-08,80,647,18635.58,8423.32,18635.58,232.94475000000003,28.803060278207113,0.4520020305244054,1.0
O0253,Tavern,Eastern Cape,Gqeberha,South Hub,2025-09,66,642,15959.9,6382.669999999999,15959.9,241.81666666666666,24.859657320872273,0.39991917242589237,1.0
O0253,Tavern,Eastern Cape,Gqeberha,South Hub,2025-10,103,999,26811.13,11642.22,26811.13,260.30223300970874,26.83796796796797,0.4342308586023789,1.0
O0253,Tavern,Eastern Cape,Gqeberha,South Hub,2025-11,83,709,19126.78,15323.67,19126.78,230.44313253012047,26.97712270803949,0.8011630812923033,1.0
O0253,Tavern,Eastern Cape,Gqeberha,South Hub,2025-12,91,883,23904.79,10414.539999999999,23904.79,262.69,27.07224235560589,0.4356674959286402,1.0
O0254,Supermarket,KwaZulu-Natal,Pietermaritzburg,Coastal Hub,2025-01,45,379,11041.949999999999,2911.07,11041.95,245.37666666666664,29.1344327176781,0.2636373104388265,1.0000000000000002
O0254,Supermarket,KwaZulu-Natal,Pietermaritzburg,Coastal Hub,2025-02,38,279,7258.68,2379.5800000000004,7258.679999999999,191.01789473684212,26.01677419354839,0.3278254448467215,0.9999999999999999
O0254,Supermarket,KwaZulu-Natal,Pietermaritzburg,Coastal Hub,2025-03,26,183,4704.24,1307.22,4704.240000000001,180.9323076923077,25.70622950819672,0.2778812305494618,1.0000000000000002
O0254,Supermarket,KwaZulu-Natal,Pietermaritzburg,Coastal Hub,2025-04,34,219,6629.37,3428.7,6629.37,194.98147058823528,30.271095890410958,0.5171984668226393,1.0
O0254,Supermarket,KwaZulu-Natal,Pietermaritzburg,Coastal Hub,2025-05,38,231,7450.08,1378.89,7450.08,196.05473684210526,32.25142857142857,0.18508391856194834,1.0
O0254,Supermarket,KwaZulu-Natal,Pietermaritzburg,Coastal Hub,2025-06,42,270,7059.0199999999995,2199.5400000000004,7059.020000000001,168.07190476190476,26.144518518518517,0.31159282733297267,1.0000000000000002
O0254,Supermarket,KwaZulu-Natal,Pietermaritzburg,Coastal Hub,2025-07,36,248,8372.77,2610.5,8372.77,232.57694444444445,33.761169354838714,0.31178451098023713,1.0
O0254,Supermarket,KwaZulu-Natal,Pietermaritzburg,Coastal Hub,2025-08,30,200,5838.43,2154.18,5838.43,194.61433333333335,29.19215,0.3689656294586044,1.0
O0254,Supermarket,KwaZulu-Natal,Pietermaritzburg,Coastal Hub,2025-09,34,222,6576.85,2277.79,6576.85,193.43676470588235,29.62545045045045,0.34633449143586975,1.0
O0254,Supermarket,KwaZulu-Natal,Pietermaritzburg,Coastal Hub,2025-10,31,206,6018.16,1670.32,6018.16,194.1341935483871,29.214368932038834,0.2775466255466787,1.0
O0254,Supermarket,KwaZulu-Natal,Pietermaritzburg,Coastal Hub,2025-11,46,302,8892.92,4248.099999999999,8892.92,193.32434782608695,29.44675496688742,0.47769461549187436,1.0
O0254,Supermarket,KwaZulu-Natal,Pietermaritzburg,Coastal Hub,2025-12,53,347,9188.08,2764.35,9188.08,173.35999999999999,26.478616714697406,0.30086263941976993,1.0
O0255,Supermarket,Western Cape,Bellville,Coastal Hub,2025-01,55,393,11543.6,2963.14,11543.6,209.88363636363638,29.373027989821885,0.2566911535396237,1.0
O0255,Supermarket,Western Cape,Bellville,Coastal Hub,2025-02,18,108,3279.5299999999997,550.96,3279.5299999999997,182.1961111111111,30.366018518518516,0.16799968288138853,1.0
O0255,Supermarket,Western Cape,Bellville,Coastal Hub,2025-03,43,314,8565.04,1759.0800000000002,8565.039999999999,199.18697674418607,27.277197452229302,0.205379075871216,0.9999999999999998
O0255,Supermarket,Western Cape,Bellville,Coastal Hub,2025-04,24,176,4565.58,2680.8099999999995,4565.58,190.2325,25.940795454545455,0.5871784088768567,1.0
O0255,Supermarket,Western Cape,Bellville,Coastal Hub,2025-05,47,340,9205.25,2456.05,9205.25,195.85638297872342,27.074264705882353,0.2668097009858505,1.0
O0255,Supermarket,Western Cape,Bellville,Coastal Hub,2025-06,26,220,4791.22,2279.86,4791.220000000001,184.27769230769232,21.77827272727273,0.47584122624300285,1.0000000000000002
O0255,Supermarket,Western Cape,Bellville,Coastal Hub,2025-07,27,207,5818.91,600.78,5818.909999999999,215.51518518518517,28.110676328502414,0.1032461406002155,0.9999999999999999
O0255,Supermarket,Western Cape,Bellville,Coastal Hub,2025-08,58,472,12853.02,1743.9099999999999,12853.019999999999,221.60379310344828,27.230974576271187,0.13568095280331002,0.9999999999999999
O0255,Supermarket,Western Cape,Bellville,Coastal Hub,2025-09,41,256,7201.04,1887.3700000000003,7201.04,175.6351219512195,28.1290625,0.262096863786342,1.0
O0255,Supermarket,Western Cape,Bellville,Coastal Hub,2025-10,37,273,6618.34,698.12,6618.34,178.87405405405406,24.243003663003662,0.10548264368406579,1.0
O0255,Supermarket,Western Cape,Bellville,Coastal Hub,2025-11,49,345,9975.73,3278.5200000000004,9975.729999999998,203.58632653061224,28.915159420289854,0.32864963265846214,0.9999999999999998
O0255,Supermarket,Western Cape,Bellville,Coastal Hub,2025-12,79,601,17228.12,5337.2,17228.12,218.07746835443038,28.665757071547418,0.30979584539694405,1.0
O0256,Tavern,Limpopo,Polokwane,South Hub,2025-01,104,1064,27420.11,6164.6,27420.11,263.65490384615384,25.77078007518797,0.2248203964170822,1.0
O0256,Tavern,Limpopo,Polokwane,South Hub,2025-02,70,653,16758.63,7386.86,16758.63,239.40900000000002,25.66405819295559,0.44077946705667465,1.0
O0256,Tavern,Limpopo,Polokwane,South Hub,2025-03,33,262,7400.41,4430.13,7400.41,224.25484848484848,28.24583969465649,0.5986330487094634,1.0
O0256,Tavern,Limpopo,Polokwane,South Hub,2025-04,86,865,25160.07,9304.12,25160.070000000007,292.5589534883721,29.08678612716763,0.36979706336270135,1.0000000000000002
O0256,Tavern,Limpopo,Polokwane,South Hub,2025-05,56,526,15707.0,11200.17,15706.999999999998,280.48214285714283,29.861216730038024,0.713068695486089,0.9999999999999999
O0256,Tavern,Limpopo,Polokwane,South Hub,2025-06,107,1069,27782.23,13184.63,27782.23,259.6470093457944,25.988989710009353,0.4745706158216961,1.0
O0256,Tavern,Limpopo,Polokwane,South Hub,2025-07,106,824,24592.04,7122.929999999999,24592.039999999994,232.00037735849057,29.844708737864078,0.28964372211496076,0.9999999999999997
O0256,Tavern,Limpopo,Polokwane,South Hub,2025-08,75,742,19507.2,6231.51,19507.2,260.096,26.290026954177897,0.3194466658464567,1.0
O0256,Tavern,Limpopo,Polokwane,South Hub,2025-09,90,982,22867.8,6382.18,22867.800000000003,254.08666666666664,23.286965376782078,0.2790902491713239,1.0000000000000002
O0256,Tavern,Limpopo,Polokwane,South Hub,2025-10,105,1071,28081.95,15107.130000000001,28081.95,267.44714285714286,26.2203081232493,0.5379658463888726,1.0
O0256,Tavern,Limpopo,Polokwane,South Hub,2025-11,93,856,23541.18,13043.77,23541.18,253.13096774193548,27.501378504672896,0.5540831003373663,1.0
O0256,Tavern,Limpopo,Polokwane,South Hub,2025-12,100,883,23367.65,3080.15,23367.65,233.6765,26.463929784824465,0.13181256994177848,1.0
O0257,Tavern,Limpopo,Polokwane,North Hub,2025-01,66,541,16791.16,6581.49,16791.159999999996,254.41151515151515,31.037264325323473,0.3919616036057068,0.9999999999999998
O0257,Tavern,Limpopo,Polokwane,North Hub,2025-02,73,723,19547.1,2849.29,19547.100000000002,267.7684931506849,27.03609958506224,0.14576535649789485,1.0000000000000002
O0257,Tavern,Limpopo,Polokwane,North Hub,2025-03,82,679,20200.65,9152.25,20200.649999999998,246.34939024390246,29.750589101620033,0.4530671042763475,0.9999999999999998
O0257,Tavern,Limpopo,Polokwane,North Hub,2025-04,114,1081,28746.99,7996.679999999999,28746.990000000005,252.16657894736844,26.592960222016654,0.2781745149666104,1.0000000000000002
O0257,Tavern,Limpopo,Polokwane,North Hub,2025-05,107,1005,30299.9,9376.32,30299.9,283.1766355140187,30.14915422885572,0.3094505262393605,1.0
O0257,Tavern,Limpopo,Polokwane,North Hub,2025-06,101,912,24180.31,9628.119999999999,24180.31,239.4090099009901,26.513497807017544,0.3981801722145001,1.0
O0257,Tavern,Limpopo,Polokwane,North Hub,2025-07,60,513,14390.79,5000.08,14390.789999999999,239.84650000000002,28.052222222222223,0.3474500010075889,0.9999999999999999
O0257,Tavern,Limpopo,Polokwane,North Hub,2025-08,95,860,24688.06,10031.909999999998,24688.06000000001,259.8743157894737,28.707046511627908,0.4063466307194651,1.0000000000000002
O0257,Tavern,Limpopo,Polokwane,North Hub,2025-09,117,1064,30311.54,11593.720000000003,30311.539999999997,259.07299145299146,28.488289473684212,0.3824853504638828,0.9999999999999999
O0257,Tavern,Limpopo,Polokwane,North Hub,2025-10,71,638,18030.82,5818.110000000001,18030.820000000003,253.95521126760562,28.261473354231974,0.3226758405885035,1.0000000000000002
O0257,Tavern,Limpopo,Polokwane,North Hub,2025-11,79,716,18847.23,8793.01,18847.229999999996,238.57253164556963,26.3229469273743,0.4665412370942574,0.9999999999999998
O0257,Tavern,Limpopo,Polokwane,North Hub,2025-12,87,836,21536.02,10171.01,21536.020000000004,247.54045977011495,25.760789473684213,0.4722790004838406,1.0000000000000002
O0258,Supermarket,Limpopo,Polokwane,Coastal Hub,2025-01,17,91,2846.92,895.22,2846.92,167.46588235294118,31.284835164835165,0.3144521096483217,1.0
O0258,Supermarket,Limpopo,Polokwane,Coastal Hub,2025-02,23,134,3844.59,1737.7600000000002,3844.59,167.15608695652173,28.690970149253733,0.45200138376263793,1.0
O0258,Supermarket,Limpopo,Polokwane,Coastal Hub,2025-03,43,361,10617.1,3931.03,10617.099999999999,246.9093023255814,29.410249307479226,0.37025458929462846,0.9999999999999998
O0258,Supermarket,Limpopo,Polokwane,Coastal Hub,2025-04,37,245,7848.76,1777.6999999999998,7848.759999999999,212.12864864864866,32.03575510204082,0.2264943761817153,0.9999999999999999
O0258,Supermarket,Limpopo,Polokwane,Coastal Hub,2025-05,47,322,8811.05,1995.76,8811.050000000001,187.4691489361702,27.363509316770184,0.22650648901095785,1.0000000000000002
O0258,Supermarket,Limpopo,Polokwane,Coastal Hub,2025-06,38,270,7174.67,3328.28,7174.67,188.8071052631579,26.57285185185185,0.463893112853971,1.0
O0258,Supermarket,Limpopo,Polokwane,Coastal Hub,2025-07,37,268,7071.36,3237.94,7071.360000000001,191.11783783783784,26.385671641791042,0.4578949452439135,1.0000000000000002
O0258,Supermarket,Limpopo,Polokwane,Coastal Hub,2025-08,34,268,7381.76,3609.0199999999995,7381.76,217.11058823529413,27.543880597014926,0.4889105037281081,1.0
O0258,Supermarket,Limpopo,Polokwane,Coastal Hub,2025-09,29,196,6180.96,2902.67,6180.96,213.13655172413795,31.535510204081632,0.46961475240092154,1.0
O0258,Supermarket,Limpopo,Polokwane,Coastal Hub,2025-10,27,218,5868.32,2744.35,5868.320000000001,217.3451851851852,26.918899082568807,0.4676551380974453,1.0000000000000002
O0258,Supermarket,Limpopo,Polokwane,Coastal Hub,2025-11,32,237,5814.37,1892.8999999999999,5814.369999999999,181.6990625,24.533206751054852,0.32555547720561295,0.9999999999999999
O0258,Supermarket,Limpopo,Polokwane,Coastal Hub,2025-12,33,254,7499.73,2697.4200000000005,7499.7300000000005,227.26454545454544,29.526496062992123,0.35966894808213107,1.0000000000000002
O0259,Liquor Store,Western Cape,Cape Town,Coastal Hub,2025-01,61,385,11998.17,4123.08,11998.170000000002,196.69131147540983,31.164077922077922,0.34364240546683367,1.0000000000000002
O0259,Liquor Store,Western Cape,Cape Town,Coastal Hub,2025-02,31,179,5752.89,3209.17,5752.889999999999,185.57709677419356,32.13905027932961,0.5578361484401753,0.9999999999999999
O0259,Liquor Store,Western Cape,Cape Town,Coastal Hub,2025-03,27,197,5320.150000000001,3936.85,5320.15,197.04259259259263,27.00583756345178,0.7399885341578714,0.9999999999999998
O0259,Liquor Store,Western Cape,Cape Town,Coastal Hub,2025-04,50,296,7901.54,3297.6200000000003,7901.54,158.0308,26.694391891891893,0.41733889849320516,1.0
O0259,Liquor Store,Western Cape,Cape Town,Coastal Hub,2025-05,67,454,12605.71,4700.139999999999,12605.71,188.14492537313433,27.76588105726872,0.37285801434429316,1.0
O0259,Liquor Store,Western Cape,Cape Town,Coastal Hub,2025-06,64,374,11431.19,5609.800000000001,11431.19,178.61234375,30.56467914438503,0.490745058038577,1.0
O0259,Liquor Store,Western Cape,Cape Town,Coastal Hub,2025-07,54,343,10138.5,2466.84,10138.500000000002,187.75,29.558309037900873,0.24331409971889334,1.0000000000000002
O0259,Liquor Store,Western Cape,Cape Town,Coastal Hub,2025-08,51,357,9160.65,2664.75,9160.650000000001,179.62058823529412,25.660084033613444,0.2908909302287502,1.0000000000000002
O0259,Liquor Store,Western Cape,Cape Town,Coastal Hub,2025-09,34,179,5160.44,1382.07,5160.44,151.7776470588235,28.829273743016756,0.267820185875623,1.0
O0259,Liquor Store,Western Cape,Cape Town,Coastal Hub,2025-10,60,370,10398.78,1312.6399999999999,10398.779999999999,173.31300000000002,28.10481081081081,0.1262301923879532,0.9999999999999998
O0259,Liquor Store,Western Cape,Cape Town,Coastal Hub,2025-11,49,299,8284.26,2516.5299999999997,8284.26,169.0665306122449,27.706555183946488,0.3037724552343842,1.0
O0259,Liquor Store,Western Cape,Cape Town,Coastal Hub,2025-12,64,449,13059.41,3372.3100000000004,13059.41,204.05328125,29.08554565701559,0.2582283579426636,1.0
O0260,Tavern,Western Cape,Cape Town,South Hub,2025-01,44,367,10843.29,3220.9499999999994,10843.29,246.43840909090912,29.545749318801093,0.29704545391666176,1.0
O0260,Tavern,Western Cape,Cape Town,South Hub,2025-02,80,703,18378.81,3049.66,18378.809999999998,229.735125,26.14339971550498,0.1659334853562336,0.9999999999999998
O0260,Tavern,Western Cape,Cape Town,South Hub,2025-03,68,653,17783.05,11389.42,17783.049999999996,261.5154411764706,27.232848392036754,0.6404649371170863,0.9999999999999998
O0260,Tavern,Western Cape,Cape Town,South Hub,2025-04,93,828,21863.9,4490.56,21863.9,235.0956989247312,26.405676328502416,0.20538696206989604,1.0
O0260,Tavern,Western Cape,Cape Town,South Hub,2025-05,82,820,21389.54,6122.52,21389.539999999997,260.84804878048783,26.084804878048782,0.2862389747512102,0.9999999999999998
O0260,Tavern,Western Cape,Cape Town,South Hub,2025-06,92,796,22097.95,9541.7,22097.950000000004,240.19510869565218,27.761243718592965,0.43179118425012275,1.0000000000000002
O0260,Tavern,Western Cape,Cape Town,South Hub,2025-07,83,779,22425.79,9288.39,22425.789999999994,270.19024096385544,28.787920410783055,0.41418340223465927,0.9999999999999997
O0260,Tavern,Western Cape,Cape Town,South Hub,2025-08,75,637,17858.09,9755.64,17858.09,238.10786666666667,28.034678178963894,0.5462868649446833,1.0
O0260,Tavern,Western Cape,Cape Town,South Hub,2025-09,103,877,25900.43,6195.5,25900.43,251.4604854368932,29.532987457240594,0.239204522859273,1.0
O0260,Tavern,Western Cape,Cape Town,South Hub,2025-10,74,701,19301.86,6412.289999999999,19301.86,260.835945945946,27.53475035663338,0.3322109889927706,1.0
O0260,Tavern,Western Cape,Cape Town,South Hub,2025-11,134,1084,33088.44,17582.83,33088.44,246.92865671641792,30.52439114391144,0.5313889080295112,1.0
O0260,Tavern,Western Cape,Cape Town,South Hub,2025-12,137,1209,35016.74,14268.09,35016.740000000005,255.5966423357664,28.96339123242349,0.4074648296786052,1.0000000000000002
O0261,Tavern,Gauteng,Soweto,South Hub,2025-01,96,854,24764.64,9649.910000000002,24764.64,257.965,28.998407494145198,0.3896648608661383,1.0
O0261,Tavern,Gauteng,Soweto,South Hub,2025-02,64,524,15773.88,3401.79,15773.880000000001,246.466875,30.102824427480915,0.21565968550540515,1.0000000000000002
O0261,Tavern,Gauteng,Soweto,South Hub,2025-03,77,731,19227.0,10492.289999999999,19227.0,249.7012987012987,26.302325581395348,0.5457060383835232,1.0
O0261,Tavern,Gauteng,Soweto,South Hub,2025-04,109,983,27625.68,14830.020000000002,27625.68,253.44660550458715,28.103438453713125,0.5368200891344576,1.0
O0261,Tavern,Gauteng,Soweto,South Hub,2025-05,100,870,24612.79,17640.81,24612.79,246.1279,28.290563218390805,0.7167334544356816,1.0
O0261,Tavern,Gauteng,Soweto,South Hub,2025-06,75,636,18993.69,10961.5,18993.690000000002,253.24919999999997,29.86429245283019,0.5771127148016,1.0000000000000002
O0261,Tavern,Gauteng,Soweto,South Hub,2025-07,85,719,20517.82,6057.200000000001,20517.82,241.38611764705882,28.536606397774687,0.2952165483467542,1.0
O0261,Tavern,Gauteng,Soweto,South Hub,2025-08,78,657,19323.52,5653.9800000000005,19323.52,247.73743589743592,29.411750380517503,0.2925957589507502,1.0
O0261,Tavern,Gauteng,Soweto,South Hub,2025-09,66,542,14757.18,2859.03,14757.18,223.59363636363636,27.227269372693726,0.1937382345407456,1.0
O0261,Tavern,Gauteng,Soweto,South Hub,2025-10,125,1111,32036.29,16161.400000000003,32036.289999999994,256.29032,28.835544554455446,0.5044716476221186,0.9999999999999998
O0261,Tavern,Gauteng,Soweto,South Hub,2025-11,64,605,17023.85,3728.4799999999996,17023.85,265.99765625,28.13859504132231,0.21901508765643493,1.0
O0261,Tavern,Gauteng,Soweto,South Hub,2025-12,114,952,26268.01,2810.8499999999995,26268.01,230.42114035087718,27.592447478991595,0.10700658329275799,1.0
O0262,Bottle Store,KwaZulu-Natal,Pietermaritzburg,South Hub,2025-01,41,243,5981.86,1441.7499999999998,5981.86,145.89902439024388,24.61670781893004,0.24102035152945736,1.0
O0262,Bottle Store,KwaZulu-Natal,Pietermaritzburg,South Hub,2025-02,31,233,6912.41,2379.07,6912.41,222.98096774193547,29.666995708154506,0.3441737396942601,1.0
O0262,Bottle Store,KwaZulu-Natal,Pietermaritzburg,South Hub,2025-03,25,147,4469.93,2738.9199999999996,4469.929999999999,178.7972,30.407687074829933,0.6127433762944833,0.9999999999999998
O0262,Bottle Store,KwaZulu-Natal,Pietermaritzburg,South Hub,2025-04,38,247,7495.83,570.02,7495.829999999999,197.25868421052633,30.34748987854251,0.07604494765756427,0.9999999999999999
O0262,Bottle Store,KwaZulu-Natal,Pietermaritzburg,South Hub,2025-05,42,245,6904.41,377.83,6904.41,164.3907142857143,28.181265306122448,0.05472299588234186,1.0
O0262,Bottle Store,KwaZulu-Natal,Pietermaritzburg,South Hub,2025-06,32,185,4867.52,1199.61,4867.5199999999995,152.11,26.310918918918922,0.24645199197948847,0.9999999999999998
O0262,Bottle Store,KwaZulu-Natal,Pietermaritzburg,South Hub,2025-07,36,223,6669.26,3387.27,6669.259999999999,185.25722222222223,29.90699551569507,0.507892929650366,0.9999999999999999
O0262,Bottle Store,KwaZulu-Natal,Pietermaritzburg,South Hub,2025-08,43,235,6775.67,3510.5500000000006,6775.67,157.57372093023255,28.83263829787234,0.5181111240659596,1.0
O0262,Bottle Store,KwaZulu-Natal,Pietermaritzburg,South Hub,2025-09,48,320,9754.630000000001,2334.5699999999997,9754.630000000001,203.22145833333335,30.483218750000002,0.23932942612892538,1.0
O0262,Bottle Store,KwaZulu-Natal,Pietermaritzburg,South Hub,2025-10,46,299,7975.09,1663.3999999999999,7975.089999999999,173.37152173913043,26.672541806020067,0.20857444868960726,0.9999999999999999
O0262,Bottle Store,KwaZulu-Natal,Pietermaritzburg,South Hub,2025-11,55,375,10020.44,4606.1900000000005,10020.440000000002,182.1898181818182,26.721173333333336,0.4596794152751776,1.0000000000000002
O0262,Bottle Store,KwaZulu-Natal,Pietermaritzburg,South Hub,2025-12,37,258,7896.9400000000005,3122.8700000000003,7896.939999999999,213.4308108108108,30.608294573643413,0.39545317553381437,0.9999999999999998
O0263,Tavern,Gauteng,Tembisa,North Hub,2025-01,125,1165,32186.09,8954.269999999997,32186.09,257.48872,27.62754506437768,0.27820309953771943,1.0
O0263,Tavern,Gauteng,Tembisa,North Hub,2025-02,67,618,17677.54,9204.96,17677.539999999997,263.84388059701496,28.60443365695793,0.5207149863612244,0.9999999999999998
O0263,Tavern,Gauteng,Tembisa,North Hub,2025-03,85,732,21629.48,11232.9,21629.48,254.4644705882353,29.54846994535519,0.5193328734671384,1.0
O0263,Tavern,Gauteng,Tembisa,North Hub,2025-04,73,687,20726.41,7709.950000000001,20726.41,283.92342465753427,30.169446870451235,0.37198675506274365,1.0
O0263,Tavern,Gauteng,Tembisa,North Hub,2025-05,96,837,23766.51,6634.79,23766.51,247.56781249999997,28.394874551971323,0.27916551483579205,1.0
O0263,Tavern,Gauteng,Tembisa,North Hub,2025-06,105,942,26638.93,10454.31,26638.929999999997,253.70409523809525,28.27911889596603,0.3924448166649336,0.9999999999999999
O0263,Tavern,Gauteng,Tembisa,North Hub,2025-07,93,871,23911.72,2003.85,23911.72,257.1152688172043,27.453180252583238,0.08380200169623933,1.0
O0263,Tavern,Gauteng,Tembisa,North Hub,2025-08,89,771,21663.05,12015.12,21663.050000000003,243.40505617977527,28.0973411154345,0.5546365816447822,1.0000000000000002
O0263,Tavern,Gauteng,Tembisa,North Hub,2025-09,88,783,23270.91,9078.21,23270.909999999996,264.4421590909091,29.720191570881227,0.39010979802680684,0.9999999999999999
O0263,Tavern,Gauteng,Tembisa,North Hub,2025-10,105,936,23758.63,12371.019999999999,23758.629999999997,226.27266666666668,25.38315170940171,0.5206958482033686,0.9999999999999999
O0263,Tavern,Gauteng,Tembisa,North Hub,2025-11,52,488,14431.17,6146.18,14431.169999999998,277.5225,29.572069672131146,0.4258961678089857,0.9999999999999999
O0263,Tavern,Gauteng,Tembisa,North Hub,2025-12,145,1267,35712.86,16157.09,35712.86,246.29558620689656,28.186945540647198,0.45241658046989236,1.0
O0264,Tavern,KwaZulu-Natal,Durban,Coastal Hub,2025-01,85,761,23374.89,10189.869999999999,23374.89,274.9987058823529,30.716018396846255,0.43593231882588535,1.0
O0264,Tavern,KwaZulu-Natal,Durban,Coastal Hub,2025-02,101,980,27194.15,16341.32,27194.15,269.24900990099013,27.749132653061228,0.6009130640229607,1.0
O0264,Tavern,KwaZulu-Natal,Durban,Coastal Hub,2025-03,68,647,17796.09,7066.859999999998,17796.09,261.7072058823529,27.505548686244204,0.3971018352907857,1.0
O0264,Tavern,KwaZulu-Natal,Durban,Coastal Hub,2025-04,90,813,22910.92,8644.129999999997,22910.92,254.56577777777775,28.180713407134068,0.37729301136750504,1.0
O0264,Tavern,KwaZulu-Natal,Durban,Coastal Hub,2025-05,60,638,16521.48,7152.900000000001,16521.48,275.358,25.895736677115988,0.4329454746184967,1.0
O0264,Tavern,KwaZulu-Natal,Durban,Coastal Hub,2025-06,80,837,22499.47,4090.61,22499.47,281.243375,26.88108721624851,0.18180917150492878,1.0
O0264,Tavern,KwaZulu-Natal,Durban,Coastal Hub,2025-07,58,533,14448.18,3822.59,14448.18,249.10655172413794,27.107279549718573,0.26457242365474404,1.0
O0264,Tavern,KwaZulu-Natal,Durban,Coastal Hub,2025-08,99,977,25668.06,15357.570000000002,25668.06,259.27333333333337,26.272323439099285,0.5983144031921385,1.0
O0264,Tavern,KwaZulu-Natal,Durban,Coastal Hub,2025-09,76,636,17196.61,4102.49,17196.609999999997,226.27118421052631,27.03869496855346,0.23856387974141413,0.9999999999999998
O0264,Tavern,KwaZulu-Natal,Durban,Coastal Hub,2025-10,76,720,20518.5,973.0,20518.5,269.98026315789474,28.497916666666665,0.0474206204157224,1.0
O0264,Tavern,KwaZulu-Natal,Durban,Coastal Hub,2025-11,85,836,22087.09,10211.61,22087.09,259.8481176470588,26.419964114832535,0.4623338792027379,1.0
O0264,Tavern,KwaZulu-Natal,Durban,Coastal Hub,2025-12,129,1129,29950.37,7479.499999999997,29950.370000000003,232.17341085271318,26.528228520814878,0.24972980300410305,1.0000000000000002
O0265,Bottle Store,Limpopo,Polokwane,Coastal Hub,2025-01,56,357,10850.55,4039.6,10850.550000000001,193.75982142857143,30.393697478991594,0.37229449198427733,1.0000000000000002
